DATE,Order_id,NEWVERTICAL_Merchant,MerchantID,User_id,GMV,Service Group
2022-02-18,21202531976,Airtime,41,54396095,15000,data
2022-02-18,21200635469,Airtime,41,39350870,10000,data
2022-02-18,21238974546,Airtime,41,46231832,10000,data
2022-02-18,21208489452,Airtime,41,43162489,10000,data
2022-02-18,21199919286,Airtime,41,3226890,3000,data
2022-02-18,21199634092,Airtime,41,44481031,10000,data
2022-02-18,21210262716,Paylater,41,42116909,7000,data
2022-02-18,21198467468,Airtime,41,48808790,10000,data
2022-02-18,21204972699,Airtime,41,988787,30000,data
2022-02-18,21204971391,Airtime,41,60271061,15000,data
2022-02-18,21205916405,Airtime,41,41605249,30000,data
2022-02-18,21206245560,Airtime,41,60904459,7000,data
2022-02-18,21200670696,Airtime,41,51021229,70000,data
2022-02-18,21206433628,Airtime,41,25045859,40000,data
2022-02-18,21205916416,Paylater,41,41605249,30000,data
2022-02-18,21204972400,Airtime,30,35461466,42000,data
2022-02-18,21204972410,Paylater,30,35461466,42000,data
2022-02-19,21254031394,Supermarket,25,44676594,34400,supermarket
2022-02-19,21259952779,Supermarket,25,45715492,18500,supermarket
2022-02-19,21266801909,Supermarket,25,42829272,382800,supermarket
2022-02-19,21259949219,Supermarket,25,40850618,4000,supermarket
2022-02-19,21248080042,Supermarket,25,45715492,8200,supermarket
2022-02-19,21262385193,Supermarket,25,42829272,35900,supermarket
2022-02-19,21259952047,Supermarket,25,45715492,23100,supermarket
2022-02-19,21259952401,Supermarket,25,45715492,56800,supermarket
2022-02-19,21256865626,CVS,28,57516928,30000,cvs
2022-02-19,21256352592,CVS,28,57519263,30000,cvs
2022-02-19,21257157741,CVS,28,57514881,30000,cvs
2022-02-19,21257819761,CVS,28,57514849,30000,cvs
2022-02-19,21260398769,CVS,28,47932983,91000,cvs
2022-02-19,21257822367,CVS,28,57515209,30000,cvs
2022-02-19,21257155727,CVS,28,57516476,30000,cvs
2022-02-19,21255064323,CVS,28,48453125,32000,cvs
2022-02-19,21257821485,CVS,28,57514497,30000,cvs
2022-02-19,21256354679,CVS,28,57518778,30000,cvs
2022-02-19,21257824156,CVS,28,57514324,30000,cvs
2022-02-19,21257822232,CVS,28,57515210,30000,cvs
2022-02-19,21256352123,CVS,28,57519813,30000,cvs
2022-02-19,21257823402,CVS,28,57514329,30000,cvs
2022-02-19,21256356891,CVS,28,57518771,30000,cvs
2022-02-19,21257158194,CVS,28,57514880,30000,cvs
2022-02-19,21256357776,CVS,28,57518184,30000,cvs
2022-02-19,21260651318,CVS,28,50185392,106000,cvs
2022-02-19,21256862925,CVS,28,57518163,30000,cvs
2022-02-19,21257821963,CVS,28,57515211,30000,cvs
2022-02-19,21257819888,CVS,28,57514851,30000,cvs
2022-02-19,21257823305,CVS,28,57514499,30000,cvs
2022-02-19,21247436435,Marketplace,37,57067914,91000,marketplace
2022-02-19,21247640701,Marketplace,37,57067914,91000,marketplace
2022-02-19,21252949358,Marketplace,37,47668702,1283000,marketplace
2022-02-19,21264027103,Marketplace,37,17165854,1598000,marketplace
2022-02-19,21261100936,Marketplace,37,38915070,282884,marketplace
2022-02-19,21252060640,Marketplace,37,47668702,895000,marketplace
2022-02-19,21267009163,Marketplace,37,47280099,193000,marketplace
2022-02-19,21246147412,Marketplace,37,57067914,318000,marketplace
2022-02-19,21266589279,Marketplace,37,50185392,700000,marketplace
2022-02-19,21253091951,Marketplace,37,34158811,783433,marketplace
2022-02-19,21267011144,Marketplace,37,47280099,193000,marketplace
2022-02-19,21266998979,Marketplace,37,56762472,89800,marketplace
2022-02-19,21266802220,Marketplace,37,47280099,84000,marketplace
2022-02-19,21252697286,Marketplace,37,34158811,210788,marketplace
2022-02-19,21252222595,Marketplace,37,38479244,158000,marketplace
2022-02-19,21258041682,Marketplace,37,53673930,5300,marketplace
2022-02-19,21261126733,Coffee chains and Milk tea,10,55825587,74000,Coffee chains and Milk tea
2022-02-19,21249347021,Coffee chains and Milk tea,10,43899917,29000,Coffee chains and Milk tea
2022-02-19,21262854974,Coffee chains and Milk tea,10,48276081,82000,Coffee chains and Milk tea
2022-02-19,21263353257,Coffee chains and Milk tea,10,33278221,59000,Coffee chains and Milk tea
2022-02-19,21254270574,Coffee chains and Milk tea,10,49083399,45000,Coffee chains and Milk tea
2022-02-19,21254537237,Coffee chains and Milk tea,10,44525031,51000,Coffee chains and Milk tea
2022-02-19,21242022136,Airtime,30,17177675,2000,data
2022-02-19,21255527277,Airtime,30,20113754,10000,data
2022-02-19,21251797763,Airtime,30,7752869,10000,data
2022-02-19,21242025162,Airtime,30,10309537,1000,data
2022-02-19,21252405696,Airtime,30,44241999,14000,data
2022-02-19,21250124708,Airtime,30,28386590,5000,data
2022-02-19,21264141070,Airtime,30,38341455,10000,data
2022-02-19,21260963226,Airtime,30,22621081,2000,data
2022-02-19,21261569191,Airtime,30,50573262,10000,data
2022-02-19,21266783451,Airtime,30,41454311,10000,data
2022-02-19,21266689139,Airtime,30,38244023,14000,data
2022-02-19,21256106973,Airtime,30,45577976,14000,data
2022-02-19,21254956981,Airtime,30,22090975,10000,data
2022-02-19,21251193682,Airtime,30,55839146,2000,data
2022-02-19,21260968013,Airtime,30,39287223,56000,data
2022-02-19,21268474380,Airtime,30,43931909,10000,data
2022-02-19,21267873053,Airtime,30,48366588,14000,data
2022-02-19,21241891529,Airtime,30,4349216,14000,data
2022-02-19,21253121476,Airtime,30,7752869,10000,data
2022-02-19,21264655683,Airtime,43,22621081,20000,data
2022-02-19,21254171494,Airtime,43,15477467,13000,data
2022-02-19,21266293525,Airtime,43,50725453,13000,data
2022-02-19,21254019942,Airtime,43,61281293,20000,data
2022-02-19,21256142671,Airtime,43,49184103,3000,data
2022-02-19,21268308933,Airtime,43,50725453,3000,data
2022-02-19,21243982249,Airtime,43,54355757,3000,data
2022-02-19,21265135567,Airtime,43,33679209,13000,data
2022-02-19,21252415855,Airtime,43,46488690,20000,data
2022-02-19,21252955328,CVS,8,44474681,40000,cvs
2022-02-19,21253867787,CVS,8,44463620,40000,cvs
2022-02-19,21262850253,CVS,8,48416642,30000,cvs
2022-02-19,21253434941,CVS,8,44474146,40000,cvs
2022-02-19,21253639015,CVS,8,44468324,40000,cvs
2022-02-19,21253858729,CVS,8,44468286,40000,cvs
2022-02-19,21242125214,CVS,8,7145613,40000,cvs
2022-02-19,21254528644,CVS,8,44463647,40000,cvs
2022-02-19,21254028812,CVS,8,44463554,40000,cvs
2022-02-19,21253433002,CVS,8,44474247,40000,cvs
2022-02-19,21263780246,CVS,8,37222656,40000,cvs
2022-02-19,21254277238,CVS,8,44463452,40000,cvs
2022-02-19,21253867091,CVS,8,44463685,40000,cvs
2022-02-19,21254034806,CVS,8,44463042,40000,cvs
2022-02-19,21252957113,CVS,8,32682576,40000,cvs
2022-02-19,21242330905,CVS,8,44530891,40000,cvs
2022-02-19,21243256776,CVS,8,33586869,15000,cvs
2022-02-19,21254529939,CVS,8,44463586,40000,cvs
2022-02-19,21253866635,CVS,8,13793954,40000,cvs
2022-02-19,21254276226,CVS,8,33314132,40000,cvs
2022-02-19,21254898635,CVS,8,44463220,40000,cvs
2022-02-19,21243257021,CVS,8,33586869,15000,cvs
2022-02-19,21254031923,CVS,8,6483809,40000,cvs
2022-02-19,21253860572,CVS,8,44468276,40000,cvs
2022-02-19,21252954855,CVS,8,32025848,47000,cvs
2022-02-19,21254537235,CVS,8,44463110,40000,cvs
2022-02-19,21248081235,CVS,8,38432951,120000,cvs
2022-02-19,21249344017,CVS,8,45449748,50000,cvs
2022-02-19,21243745829,CVS,8,53755716,24000,cvs
2022-02-19,21267689591,CVS,8,35823449,18000,cvs
2022-02-19,21253867363,CVS,8,34133569,72000,cvs
2022-02-19,21260163085,CVS,8,35473482,15000,cvs
2022-02-19,21265546435,CVS,8,14854145,46000,cvs
2022-02-19,21264751081,CVS,8,33278221,30000,cvs
2022-02-19,21261358269,CVS,8,46678482,37000,cvs
2022-02-19,21262853406,CVS,8,53755716,28000,cvs
2022-02-19,21253642755,CVS,8,31001699,40000,cvs
2022-02-19,21264751725,CVS,8,34760295,117000,cvs
2022-02-19,21262851454,CVS,8,41678317,46000,cvs
2022-02-19,21263358094,CVS,8,44861426,50000,cvs
2022-02-19,21261122222,CVS,8,35473482,5000,cvs
2022-02-19,21258208411,Coffee chains and Milk tea,32,40274621,27000,Coffee chains and Milk tea
2022-02-19,21258620155,Coffee chains and Milk tea,32,49351089,24545,Coffee chains and Milk tea
2022-02-19,21265006558,Coffee chains and Milk tea,32,36631018,127637,Coffee chains and Milk tea
2022-02-19,21259950321,Coffee chains and Milk tea,32,35757825,125673,Coffee chains and Milk tea
2022-02-19,21261842643,Marketplace,24,35911895,272040,marketplace
2022-02-19,21257996175,Marketplace,24,34917753,432000,marketplace
2022-02-19,21269038069,Marketplace,24,40522450,52540,marketplace
2022-02-19,21246600664,Marketplace,24,47662326,348380,marketplace
2022-02-19,21269549255,Marketplace,24,30239015,247201,marketplace
2022-02-19,21267930309,Marketplace,24,30239015,137000,marketplace
2022-02-19,21245848394,Marketplace,24,45423364,1000,marketplace
2022-02-19,21255984979,Marketplace,24,38948973,1000,marketplace
2022-02-19,21255805471,Marketplace,24,20115148,249200,marketplace
2022-02-19,21254030678,Marketplace,24,57494316,122700,marketplace
2022-02-19,21255067916,Marketplace,24,38563308,78600,marketplace
2022-02-19,21266800487,Marketplace,24,39314846,329000,marketplace
2022-02-19,21253863918,Marketplace,24,57494316,145410,marketplace
2022-02-19,21255985769,Marketplace,24,38948973,1000,marketplace
2022-02-19,21250816392,Marketplace,24,51977572,1000,marketplace
2022-02-19,21255984052,Marketplace,24,38948973,1000,marketplace
2022-02-19,21256862682,Marketplace,24,55200938,95840,marketplace
2022-02-19,21263785051,Marketplace,24,59000577,145200,marketplace
2022-02-19,21247432223,Marketplace,24,23723178,144000,marketplace
2022-02-19,21249347669,Marketplace,24,47662326,1080480,marketplace
2022-02-19,21258447889,Marketplace,24,47662326,65800,marketplace
2022-02-19,21253862714,Marketplace,24,37119133,172200,marketplace
2022-02-19,21252058587,Marketplace,24,35911895,163200,marketplace
2022-02-19,21254035235,Marketplace,24,46678482,66000,marketplace
2022-02-19,21245541160,Marketplace,24,42488878,327200,marketplace
2022-02-19,21268156982,Marketplace,24,58517473,1000,marketplace
2022-02-19,21243256908,Marketplace,24,14725339,1000,marketplace
2022-02-19,21254903760,Marketplace,24,39314846,329000,marketplace
2022-02-19,21260404278,Marketplace,24,8076209,133500,marketplace
2022-02-19,21263780197,Marketplace,24,8076209,50839,marketplace
2022-02-19,21246814428,Marketplace,24,47406583,64910,marketplace
2022-02-19,21267468239,Marketplace,24,30239015,1000,marketplace
2022-02-19,21255062461,Marketplace,24,36040051,1000,marketplace
2022-02-19,21242779758,Marketplace,24,9018733,599000,marketplace
2022-02-19,21247003470,Marketplace,24,44445214,205000,marketplace
2022-02-19,21262848463,Marketplace,24,45423364,1000,marketplace
2022-02-19,21269292775,Marketplace,24,40522450,49560,marketplace
2022-02-19,21251083530,Marketplace,24,57494316,152040,marketplace
2022-02-19,21247006996,Marketplace,24,44445214,132008,marketplace
2022-02-19,21258618844,Marketplace,24,50784511,54890,marketplace
2022-02-19,21251461194,Marketplace,24,51249641,134160,marketplace
2022-02-19,21256859503,Marketplace,24,55200938,329700,marketplace
2022-02-19,21252287732,Marketplace,24,36884902,1000,marketplace
2022-02-19,21257152832,Supermarket,3,31384889,75600,supermarket
2022-02-19,21259065248,Supermarket,9,29893405,95600,supermarket
2022-02-19,21247182602,CVS,15,39954487,26000,cvs
2022-02-19,21254533587,CVS,15,57067914,81000,cvs
2022-02-19,21258619412,CVS,15,13920492,37000,cvs
2022-02-19,21256355539,CVS,15,47903499,111000,cvs
2022-02-19,21260653637,Supermarket,9,56343893,91449,supermarket
2022-02-19,21260850552,Supermarket,9,36658409,49000,supermarket
2022-02-19,21254363421,Coffee chains and Milk tea,44,34074561,104000,Coffee chains and Milk tea
2022-02-19,21261807984,Supermarket,2,33304969,17600,supermarket
2022-02-19,21250584493,Coffee chains and Milk tea,35,42729731,39000,Coffee chains and Milk tea
2022-02-19,21267129552,CVS,1,47843792,27000,cvs
2022-02-19,21251013779,CVS,1,45488194,55000,cvs
2022-02-19,21258015719,CVS,1,41786793,77000,cvs
2022-02-19,21266327981,CVS,8,34524278,65000,cvs
2022-02-19,21257818812,Supermarket,9,42829272,231000,supermarket
2022-02-19,21257152405,CVS,5,58538035,14000,cvs
2022-02-19,21259067361,CVS,5,47433629,14907,cvs
2022-02-19,21260159691,CVS,5,32568024,50001,cvs
2022-02-19,21253840806,Coffee chains and Milk tea,19,45449748,64000,Coffee chains and Milk tea
2022-02-19,21250323626,Supermarket,29,59419546,159500,supermarket
2022-02-19,21265341608,Supermarket,29,38513824,159399,supermarket
2022-02-19,21250322843,Supermarket,29,59419546,177800,supermarket
2022-02-19,21245457632,Coffee chains and Milk tea,20,13920492,35000,Coffee chains and Milk tea
2022-02-19,21251454270,Coffee chains and Milk tea,20,20300197,71000,Coffee chains and Milk tea
2022-02-19,21265344634,Supermarket,9,39619396,42118,supermarket
2022-02-19,21265525869,Coffee chains and Milk tea,27,38598462,25000,Coffee chains and Milk tea
2022-02-19,21242123366,CVS,18,45596040,106000,cvs
2022-02-19,21247183012,CVS,18,43939052,25000,cvs
2022-02-19,21268403786,CVS,18,4301401,6000,cvs
2022-02-19,21243747275,CVS,18,35550789,35000,cvs
2022-02-19,21269790095,CVS,18,56343893,45000,cvs
2022-02-19,21269551235,CVS,18,56343893,44000,cvs
2022-02-19,21253184257,CVS,18,50987258,16000,cvs
2022-02-19,21266174764,Airtime,41,52459222,15000,data
2022-02-19,21265074040,Airtime,41,45086375,10000,data
2022-02-19,21258122117,Airtime,41,39350870,3000,data
2022-02-19,21249846395,Airtime,41,46842098,15000,data
2022-02-19,21264637191,Airtime,41,54345124,30000,data
2022-02-19,21265159631,Airtime,41,46435634,15000,data
2022-02-19,21250604853,Airtime,41,45990298,42000,data
2022-02-19,21245509264,Airtime,41,41947436,15000,data
2022-02-19,21257143620,Airtime,41,54221035,10000,data
2022-02-19,21263054980,Airtime,41,55445623,30000,data
2022-02-19,21267289694,Airtime,41,42085819,3000,data
2022-02-19,21247897339,Airtime,41,45917873,120000,data
2022-02-19,21254955200,Airtime,41,39549120,10000,data
2022-02-19,21251175217,Airtime,41,43157499,30000,data
2022-02-19,21251195954,Airtime,41,46484489,120000,data
2022-02-19,21242033698,Airtime,41,40926263,55000,data
2022-02-19,21249895339,Airtime,41,51176415,10000,data
2022-02-19,21250125546,Airtime,41,45040000,15000,data
2022-02-19,21259935496,Airtime,41,45910311,70000,data
2022-02-19,21265184373,Airtime,41,39350870,7000,data
2022-02-19,21265130677,Airtime,41,30006709,15000,data
2022-02-19,21241255626,Airtime,41,57341117,10000,data
2022-02-19,21250601709,Airtime,41,48808790,15000,data
2022-02-19,21265755156,Airtime,41,58938962,15000,data
2022-02-19,21246322187,Airtime,41,60014059,15000,data
2022-02-19,21251795845,Airtime,41,36884902,15000,data
2022-02-19,21265654898,Airtime,41,58700380,15000,data
2022-02-19,21263179299,Airtime,41,55354195,15000,data
2022-02-19,21254918564,Airtime,41,55184752,30000,data
2022-02-19,21243540715,Airtime,41,56352964,30000,data
2022-02-19,21250227444,Airtime,41,54396095,30000,data
2022-02-19,21241256233,Airtime,41,61281293,3000,data
2022-02-19,21255943041,Airtime,41,13906844,15000,data
2022-02-19,21249366677,Airtime,41,44996701,3000,data
2022-02-19,21255348609,Airtime,41,42837824,10000,data
2022-02-19,21258664777,Airtime,41,20110383,3000,data
2022-02-19,21263050915,Airtime,30,18671367,10000,data
2022-02-19,21264041922,Airtime,43,43479995,20000,data
2022-02-19,21257006757,Airtime,43,44942443,20000,data
2022-02-19,21263152718,Airtime,43,43479995,20000,data
2022-02-20,21283607205,Supermarket,25,45715492,128200,supermarket
2022-02-20,21278629323,Supermarket,25,45715492,43900,supermarket
2022-02-20,21278894734,Supermarket,25,44676594,35900,supermarket
2022-02-20,21287171964,Supermarket,25,44676594,175800,supermarket
2022-02-20,21284564335,Supermarket,25,42829272,20000,supermarket
2022-02-20,21283605461,Supermarket,25,42829272,3800,supermarket
2022-02-20,21289059809,Supermarket,25,42829272,29100,supermarket
2022-02-20,21285961967,CVS,28,6023262,18000,cvs
2022-02-20,21285697153,CVS,28,45488194,15000,cvs
2022-02-20,21276607705,Marketplace,37,39574165,139000,marketplace
2022-02-20,21281278533,Marketplace,37,34367853,355000,marketplace
2022-02-20,21275861142,Marketplace,37,45018020,1000,marketplace
2022-02-20,21281780103,Marketplace,37,47668702,196000,marketplace
2022-02-20,21284100468,Coffee chains and Milk tea,10,31831157,116000,Coffee chains and Milk tea
2022-02-20,21288836041,Coffee chains and Milk tea,10,47903499,51000,Coffee chains and Milk tea
2022-02-20,21275859865,Coffee chains and Milk tea,10,38563308,59000,Coffee chains and Milk tea
2022-02-20,21290667791,Airtime,30,60909225,14000,data
2022-02-20,21291286037,Airtime,30,29893405,10000,data
2022-02-20,21289504430,Airtime,30,34793842,14000,data
2022-02-20,21286741962,Airtime,30,54899666,10000,data
2022-02-20,21285177671,Airtime,30,44791968,10000,data
2022-02-20,21291935035,Airtime,30,48368129,42000,data
2022-02-20,21277170670,Airtime,30,45962103,14000,data
2022-02-20,21275875309,Airtime,30,36183959,14000,data
2022-02-20,21282875892,Airtime,30,59259050,28000,data
2022-02-20,21291839753,Airtime,30,32200127,1000,data
2022-02-20,21284490460,Airtime,30,3560552,14000,data
2022-02-20,21290627603,Airtime,30,28057457,10000,data
2022-02-20,21277674975,Airtime,30,30422095,84000,data
2022-02-20,21286751828,Airtime,43,22621081,20000,data
2022-02-20,21279828672,Airtime,43,61281293,7800,data
2022-02-20,21290667355,Airtime,43,54355757,3000,data
2022-02-20,21292495001,Airtime,43,61281293,3000,data
2022-02-20,21283343722,Airtime,43,28743087,1000,data
2022-02-20,21292465813,Airtime,43,18291312,20000,data
2022-02-20,21269660602,Airtime,43,18291312,3000,data
2022-02-20,21292573196,Airtime,43,33236418,20000,data
2022-02-20,21280632347,CVS,8,52763985,32000,cvs
2022-02-20,21277822301,Coffee chains and Milk tea,6,298202,82000,Coffee chains and Milk tea
2022-02-20,21281258033,Coffee chains and Milk tea,34,35947499,132000,Coffee chains and Milk tea
2022-02-20,21281086154,CVS,8,54913291,22000,cvs
2022-02-20,21290290896,CVS,8,29893405,78000,cvs
2022-02-20,21286170333,CVS,8,53004960,57000,cvs
2022-02-20,21292237640,CVS,8,49682310,30000,cvs
2022-02-20,21276871139,CVS,8,35473482,5000,cvs
2022-02-20,21282395376,CVS,8,35473482,82000,cvs
2022-02-20,21293187247,CVS,8,49686091,10000,cvs
2022-02-20,21285459305,supermarket,9,41678317,145925,supermarket
2022-02-20,21285692285,Coffee chains and Milk tea,32,56321469,98182,Coffee chains and Milk tea
2022-02-20,21285693824,Coffee chains and Milk tea,32,56321469,117819,Coffee chains and Milk tea
2022-02-20,21278450667,Coffee chains and Milk tea,21,40978246,142000,Coffee chains and Milk tea
2022-02-20,21280015204,Coffee chains and Milk tea,21,39309568,52000,Coffee chains and Milk tea
2022-02-20,21281521400,Marketplace,24,41171280,1000,marketplace
2022-02-20,21282143446,Marketplace,24,51977572,1000,marketplace
2022-02-20,21281966828,Marketplace,24,46678482,157499,marketplace
2022-02-20,21279774378,Marketplace,24,44894523,133500,marketplace
2022-02-20,21290787380,Marketplace,24,49710981,101400,marketplace
2022-02-20,21277015607,Marketplace,24,43649274,79000,marketplace
2022-02-20,21287926117,Marketplace,24,25575368,6600,marketplace
2022-02-20,21282390032,Marketplace,24,47662326,238400,marketplace
2022-02-20,21289261034,Marketplace,24,45618828,1000,marketplace
2022-02-20,21279552736,Marketplace,24,45742347,301074,marketplace
2022-02-20,21288584804,Marketplace,24,46376581,57720,marketplace
2022-02-20,21284999673,Marketplace,24,47944676,46120,marketplace
2022-02-20,21279364916,Marketplace,24,45423364,1000,marketplace
2022-02-20,21277287648,Marketplace,24,14725339,1000,marketplace
2022-02-20,21289065186,Marketplace,24,12229364,2157700,marketplace
2022-02-20,21289268378,Marketplace,24,858014,542000,marketplace
2022-02-20,21292485159,Marketplace,24,27147134,169000,marketplace
2022-02-20,21276340257,Marketplace,24,49891500,59998,marketplace
2022-02-20,21275494698,Marketplace,24,43049388,115200,marketplace
2022-02-20,21281784673,Marketplace,24,47343797,1000,marketplace
2022-02-20,21292707179,Marketplace,24,46231832,123700,marketplace
2022-02-20,21280629124,Marketplace,24,42616395,1000,marketplace
2022-02-20,21281960102,Marketplace,24,42695634,168400,marketplace
2022-02-20,21285689525,Marketplace,24,46551967,56700,marketplace
2022-02-20,21272390150,Marketplace,24,42466354,50000,marketplace
2022-02-20,21280162336,Marketplace,24,25993024,178600,marketplace
2022-02-20,21284566626,Marketplace,24,858014,231240,marketplace
2022-02-20,21279978020,Marketplace,24,25993024,180600,marketplace
2022-02-20,21288834091,Marketplace,24,12229364,2234800,marketplace
2022-02-20,21283886056,Marketplace,24,54913291,64621,marketplace
2022-02-20,21273594844,Marketplace,24,6023262,55000,marketplace
2022-02-20,21272791457,Marketplace,24,47786330,62855,marketplace
2022-02-20,21276338617,Marketplace,24,36884902,1000,marketplace
2022-02-20,21291790771,Marketplace,24,4388433,335909,marketplace
2022-02-20,21282145431,Marketplace,24,50793861,109280,marketplace
2022-02-20,21279549554,Marketplace,24,30625911,282960,marketplace
2022-02-20,21282396818,Marketplace,24,45742347,77565,marketplace
2022-02-20,21282141323,Marketplace,24,46678482,276300,marketplace
2022-02-20,21276870597,Marketplace,24,47309321,97600,marketplace
2022-02-20,21281080241,Marketplace,24,2354050,412400,marketplace
2022-02-20,21291236433,Marketplace,24,47406583,69600,marketplace
2022-02-20,21276604268,Marketplace,24,45109251,52400,marketplace
2022-02-20,21286962754,Marketplace,24,45426067,146400,marketplace
2022-02-20,21289061162,Marketplace,24,44119627,59000,marketplace
2022-02-20,21270373229,Marketplace,24,39810206,111000,marketplace
2022-02-20,21292016451,Marketplace,24,30239015,1000,marketplace
2022-02-20,21289062848,Marketplace,24,48452384,156600,marketplace
2022-02-20,21289489953,Marketplace,24,30239015,1000,marketplace
2022-02-20,21278443208,Marketplace,24,16225321,1000,marketplace
2022-02-20,21282393847,Marketplace,24,45742347,82260,marketplace
2022-02-20,21287928216,Marketplace,24,55072775,71700,marketplace
2022-02-20,21275047910,Marketplace,24,47786330,145910,marketplace
2022-02-20,21282145959,Marketplace,24,29925576,147500,marketplace
2022-02-20,21278889445,Marketplace,24,38290131,1000,marketplace
2022-02-20,21277011562,Supermarket,3,39298277,240300,supermarket
2022-02-20,21284319837,Supermarket,3,47475781,20108,supermarket
2022-02-20,21275744494,CVS,15,42244328,20000,cvs
2022-02-20,21292233439,CVS,15,13920492,22000,cvs
2022-02-20,21287926760,Supermarket,9,53277789,181629,supermarket
2022-02-20,21276599108,Supermarket,9,59099699,45500,supermarket
2022-02-20,21281717148,Supermarket,2,8081102,16720,supermarket
2022-02-20,21281865541,Supermarket,2,8081102,72105,supermarket
2022-02-20,21277560999,Coffee chains and Milk tea,35,54835186,48000,Coffee chains and Milk tea
2022-02-20,21290510548,CVS,1,47843792,104000,cvs
2022-02-20,21286681602,CVS,1,46921798,104000,cvs
2022-02-20,21287695824,Supermarket,3,38866444,290257,supermarket
2022-02-20,21290782680,CVS,8,34524278,58000,cvs
2022-02-20,21281087444,CVS,8,34524278,49000,cvs
2022-02-20,21281086383,CVS,8,34524278,71000,cvs
2022-02-20,21278892900,CVS,5,51249641,5900,cvs
2022-02-20,21274041822,CVS,5,51249641,12000,cvs
2022-02-20,21274227286,CVS,5,51249641,12700,cvs
2022-02-20,21279973750,CVS,5,58538035,25800,cvs
2022-02-20,21287438364,Supermarket,29,47700373,6900,supermarket
2022-02-20,21275165120,Supermarket,2,42244328,369455,supermarket
2022-02-20,21274615500,Coffee chains and Milk tea,20,3780696,58000,Coffee chains and Milk tea
2022-02-20,21273435437,Coffee chains and Milk tea,20,13920492,164000,Coffee chains and Milk tea
2022-02-20,21276952619,Coffee chains and Milk tea,26,41326221,55000,Coffee chains and Milk tea
2022-02-20,21277120629,Coffee chains and Milk tea,26,41326221,3000,Coffee chains and Milk tea
2022-02-20,21289490902,Supermarket,9,57334326,29000,supermarket
2022-02-20,21286643291,Supermarket,9,55837457,46605,supermarket
2022-02-20,21281284055,Supermarket,9,55837457,34564,supermarket
2022-02-20,21287173347,Supermarket,3,48704677,144723,supermarket
2022-02-20,21284134187,Coffee chains and Milk tea,20,9018733,49000,Coffee chains and Milk tea
2022-02-20,21285286227,CVS,18,56321469,37000,cvs
2022-02-20,21285288359,CVS,18,56321469,110000,cvs
2022-02-20,21272391410,CVS,18,60620605,18000,cvs
2022-02-20,21286441668,CVS,18,44885398,25000,cvs
2022-02-20,21290780155,CVS,18,44861426,64000,cvs
2022-02-20,21282871218,Airtime,41,28743087,7000,data
2022-02-20,21278692695,Airtime,41,39619396,15000,data
2022-02-20,21276807087,Airtime,41,988787,30000,data
2022-02-20,21287291155,Airtime,41,50169220,10000,data
2022-02-20,21276395905,Airtime,41,55354195,30000,data
2022-02-20,21278689709,Airtime,41,39350870,10000,data
2022-02-20,21269096262,Airtime,41,43795166,15000,data
2022-02-20,21276322455,Airtime,41,27018672,70000,data
2022-02-20,21284114034,Airtime,41,52660185,15000,data
2022-02-20,21291959490,Airtime,41,5779403,15000,data
2022-02-20,21287772051,Airtime,41,60014059,15000,data
2022-02-20,21292465376,Airtime,41,38449301,15000,data
2022-02-20,21279448089,Airtime,41,49776390,30000,data
2022-02-20,21288313904,Airtime,41,46623659,30000,data
2022-02-20,21275197986,Airtime,41,36473174,120000,data
2022-02-20,21272918559,Airtime,41,52300309,10000,data
2022-02-20,21292463371,Airtime,41,13906844,15000,data
2022-02-20,21283339799,Airtime,41,45800078,70000,data
2022-02-20,21287776560,Airtime,41,54839080,30000,data
2022-02-20,21270905308,Airtime,41,13906844,15000,data
2022-02-20,21285586321,Airtime,41,58765865,10000,data
2022-02-20,21273252560,Airtime,41,49363273,90000,data
2022-02-20,21286207983,Airtime,41,42297318,10000,data
2022-02-20,21289501219,Airtime,41,8332769,15000,data
2022-02-20,21288305596,Airtime,41,44872554,15000,data
2022-02-20,21276382675,Airtime,41,46291130,40000,data
2022-02-20,21279828472,Airtime,41,58720504,15000,data
2022-02-20,21282330393,Airtime,41,1604661,3000,data
2022-02-20,21289511012,Airtime,41,57825164,10000,data
2022-02-20,21282817756,Airtime,41,55291173,10000,data
2022-02-20,21281598829,Airtime,41,60981867,15000,data
2022-02-20,21272926511,Airtime,41,43211619,30000,data
2022-02-20,21285640745,Airtime,41,30992452,30000,data
2022-02-20,21277333275,Airtime,41,60271061,15000,data
2022-02-20,21281606452,Airtime,41,41049214,15000,data
2022-02-20,21284634524,Airtime,41,44627852,40000,data
2022-02-20,21269004541,Airtime,41,13906844,7000,data
2022-02-21,21314374811,Supermarket,25,44676594,101500,supermarket
2022-02-21,21299784088,Supermarket,25,53606088,43200,supermarket
2022-02-21,21303164984,Supermarket,25,45715492,67200,supermarket
2022-02-21,21302231235,Supermarket,25,53606088,68400,supermarket
2022-02-21,21305495932,Supermarket,25,44676594,27800,supermarket
2022-02-21,21299297850,CVS,28,55200938,58000,cvs
2022-02-21,21308160581,CVS,28,47932983,153000,cvs
2022-02-21,21310885820,CVS,28,40733298,44000,cvs
2022-02-21,21298167932,CVS,28,9658247,48000,cvs
2022-02-21,21299295186,CVS,28,55200938,40000,cvs
2022-02-21,21303961993,CVS,28,45145354,11000,cvs
2022-02-21,21304661884,Marketplace,37,39619396,185000,marketplace
2022-02-21,21315526204,Marketplace,37,10365941,83750,marketplace
